strain,amr_determinant,amr_class,source_entity,source_layer,target_entity,target_layer,relationship,path_length,node_sequence,edge_sequence,evidence_type,evidence_source,observed_status
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS20395,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS20395,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS20605,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS20605,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS20995,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS20995,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS21035,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS21035,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS21110,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS21110,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS21145,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS21145,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS21410,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS21410,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS21415,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS21415,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS21565,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS21565,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS21750,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS21750,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS21790,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS21790,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS22055,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS22055,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS22070,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS22070,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS22145,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS22145,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS22160,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS22160,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS22165,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS22165,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS22655,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS22655,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS22735,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS22735,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS22830,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS22830,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS22925,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS22925,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS23005,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS23005,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS23015,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS23015,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS23020,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS23020,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS23025,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS23025,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS23350,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS23350,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS23355,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS23355,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS23465,genome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;EW035_RS23465,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,EW035_RS24255,genome,graph_context,2,EW035_RS24270;EW035_RS24265;EW035_RS24255,genomic_proximity;genomic_proximity,graph_derived,bounded_BFS (<= 4 hops),graph_derived
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000003317.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000003317.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000007523.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000007523.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000012907.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000012907.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000018329.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000018329.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000034402.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000034402.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000034420.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000034420.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000037998.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000037998.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000039843.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000039843.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000042353.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000042353.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000042632.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000042632.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000068701.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000068701.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000069437.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000069437.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000074527.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000074527.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000080060.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000080060.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000091291.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000091291.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000106834.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000106834.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000107723.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000107723.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000108172.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000108172.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000108941.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000108941.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000110493.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000110493.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000123197.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000123197.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000128847.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000128847.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000131911.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000131911.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000136788.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000136788.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000144346.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000144346.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000145410.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000145410.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000149639.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000149639.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000153973.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000153973.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000162740.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000162740.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000174305.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000174305.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000183349.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000183349.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000183364.1,proteome,graph_context,2,WP_034169466.1;GO:0016740: F:transferase activity;WP_000183364.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000190658.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000190658.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000193393.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000193393.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000193844.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000193844.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000197840.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000197840.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000200120.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000200120.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000208520.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000208520.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000209520.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000209520.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000213028.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000213028.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000213098.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000213098.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000217817.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000217817.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000219391.1,proteome,graph_context,2,WP_034169466.1;GO:0016740: F:transferase activity;WP_000219391.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000220281.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000220281.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000222495.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000222495.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000225221.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000225221.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000228346.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000228346.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000246019.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000246019.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000254365.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000254365.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000257409.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000257409.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000283664.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000283664.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000284277.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000284277.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000301651.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000301651.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000301864.1,proteome,graph_context,2,WP_034169466.1;GO:0016740: F:transferase activity;WP_000301864.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000333380.1,proteome,graph_context,2,WP_034169466.1;GO:0016740: F:transferase activity;WP_000333380.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000334566.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000334566.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000337066.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000337066.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000351317.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000351317.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000358930.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000358930.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000359447.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000359447.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000368492.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000368492.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000372364.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000372364.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000373048.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000373048.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000386540.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000386540.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000394125.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000394125.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000397144.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000397144.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000413677.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000413677.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000421763.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000421763.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000426426.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000426426.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000437935.1,proteome,graph_context,2,WP_034169466.1;GO:0046872: F:metal ion binding;WP_000437935.1,member_of_go_term;member_of_go_term,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000439846.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000439846.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000442860.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000442860.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000443056.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000443056.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000444561.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000444561.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
MS_14386,fosA4,fosfomycin,EW035_RS24270,genome,WP_000445237.1,proteome,graph_context,2,WP_034169466.1;COG_E: Amino acid transport and metabolism;WP_000445237.1,member_of_cog_category;member_of_cog_category,annotation_mediated,bounded_BFS (<= 4 hops),annotation_mediated
